Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,RPE
2022-09-20 18:00:00,Imported workout,3600,Bulgarian Split Squat,2,20.0,8.0,,,
2022-09-20 18:00:00,Imported workout,3600,Bulgarian Split Squat,Rest Timer,,,,90.0,
2022-09-20 18:00:00,Imported workout,3600,Bulgarian Split Squat,3,20.0,8.0,,,
2022-09-20 18:00:00,Imported workout,3600,Bulgarian Split Squat,Rest Timer,,,,90.0,
2022-09-20 18:00:00,Imported workout,3600,Bulgarian Split Squat,5,20.0,8.0,,,
2022-09-20 18:00:00,Imported workout,3600,Bulgarian Split Squat,Rest Timer,,,,90.0,
2022-09-20 18:00:00,Imported workout,3600,Bulgarian Split Squat,4,20.0,8.0,,,
2022-09-20 18:00:00,Imported workout,3600,Bulgarian Split Squat,Rest Timer,,,,90.0,
2022-09-20 18:00:00,Imported workout,3600,Seated Row (Cable),1,32.0,8.0,,,
2022-09-20 18:00:00,Imported workout,3600,Seated Row (Cable),Rest Timer,,,,90.0,
2022-09-20 18:00:00,Imported workout,3600,Seated Row (Cable),2,32.0,8.0,,,
2022-09-20 18:00:00,Imported workout,3600,Seated Row (Cable),Rest Timer,,,,90.0,
2022-09-20 18:00:00,Imported workout,3600,Seated Row (Cable),3,32.0,8.0,,,
2022-09-20 18:00:00,Imported workout,3600,Seated Row (Cable),Rest Timer,,,,90.0,
2022-09-20 18:00:00,Imported workout,3600,Seated Row (Cable),4,32.0,8.0,,,
2022-09-20 18:00:00,Imported workout,3600,Seated Row (Cable),Rest Timer,,,,90.0,
2022-09-20 18:00:00,Imported workout,3600,Seated Row (Cable),5,32.0,8.0,,,
2022-09-20 18:00:00,Imported workout,3600,Seated Row (Cable),Rest Timer,,,,90.0,
2022-09-20 18:00:00,Imported workout,3600,Bicep Curl (Dumbbell),3,10.0,6.0,,,
2022-09-20 18:00:00,Imported workout,3600,Bicep Curl (Dumbbell),Rest Timer,,,,90.0,
2022-09-20 18:00:00,Imported workout,3600,Bicep Curl (Dumbbell),1,10.0,6.0,,,
2022-09-20 18:00:00,Imported workout,3600,Bicep Curl (Dumbbell),Rest Timer,,,,90.0,
2022-09-20 18:00:00,Imported workout,3600,Bicep Curl (Dumbbell),2,10.0,6.0,,,
2022-09-20 18:00:00,Imported workout,3600,Bicep Curl (Dumbbell),Rest Timer,,,,90.0,
2022-09-20 18:00:00,Imported workout,3600,Triceps Pushdown (Cable - Straight Bar),3,10.0,8.0,,,
2022-09-20 18:00:00,Imported workout,3600,Triceps Pushdown (Cable - Straight Bar),Rest Timer,,,,90.0,
2022-09-20 18:00:00,Imported workout,3600,Triceps Pushdown (Cable - Straight Bar),2,10.0,8.0,,,
2022-09-20 18:00:00,Imported workout,3600,Triceps Pushdown (Cable - Straight Bar),Rest Timer,,,,90.0,
2022-09-20 18:00:00,Imported workout,3600,Triceps Pushdown (Cable - Straight Bar),1,10.0,8.0,,,
2022-09-20 18:00:00,Imported workout,3600,Triceps Pushdown (Cable - Straight Bar),Rest Timer,,,,90.0,
2022-09-20 18:00:00,Imported workout,3600,Leg Press,1,35.0,12.0,,,
2022-09-20 18:00:00,Imported workout,3600,Leg Press,Rest Timer,,,,90.0,
2022-09-20 18:00:00,Imported workout,3600,Leg Press,2,35.0,12.0,,,
2022-09-20 18:00:00,Imported workout,3600,Leg Press,Rest Timer,,,,90.0,
2022-09-20 18:00:00,Imported workout,3600,Leg Press,3,35.0,12.0,,,
2022-09-20 18:00:00,Imported workout,3600,Leg Press,Rest Timer,,,,90.0,
2022-09-20 18:00:00,Imported workout,3600,Leg Press,4,35.0,12.0,,,
2022-09-20 18:00:00,Imported workout,3600,Leg Press,Rest Timer,,,,90.0,
2022-09-20 18:00:00,Imported workout,3600,Lateral Raise (Dumbbell),1,7.0,8.0,,,
2022-09-20 18:00:00,Imported workout,3600,Lateral Raise (Dumbbell),Rest Timer,,,,90.0,
2022-09-20 18:00:00,Imported workout,3600,Lateral Raise (Dumbbell),2,7.0,8.0,,,
2022-09-20 18:00:00,Imported workout,3600,Lateral Raise (Dumbbell),Rest Timer,,,,90.0,
2022-09-20 18:00:00,Imported workout,3600,Lateral Raise (Dumbbell),3,7.0,8.0,,,
2022-09-20 18:00:00,Imported workout,3600,Lateral Raise (Dumbbell),Rest Timer,,,,90.0,
2022-09-20 18:00:00,Imported workout,3600,Knee Raise (Captain's Chair),2,,5.0,,,
2022-09-20 18:00:00,Imported workout,3600,Knee Raise (Captain's Chair),Rest Timer,,,,90.0,
2022-09-20 18:00:00,Imported workout,3600,Knee Raise (Captain's Chair),3,,5.0,,,
2022-09-20 18:00:00,Imported workout,3600,Knee Raise (Captain's Chair),Rest Timer,,,,90.0,
2022-09-20 18:00:00,Imported workout,3600,Knee Raise (Captain's Chair),4,,5.0,,,
2022-09-20 18:00:00,Imported workout,3600,Knee Raise (Captain's Chair),Rest Timer,,,,90.0,
2022-09-20 18:00:00,Imported workout,3600,Knee Raise (Captain's Chair),5,,5.0,,,
2022-09-20 18:00:00,Imported workout,3600,Knee Raise (Captain's Chair),Rest Timer,,,,90.0,
2022-09-20 18:00:00,Imported workout,3600,Knee Raise (Captain's Chair),1,,5.0,,,
2022-09-20 18:00:00,Imported workout,3600,Knee Raise (Captain's Chair),Rest Timer,,,,90.0,
2022-09-20 18:00:00,Imported workout,3600,Inverted Row (Bodyweight),1,,10.0,,,
2022-09-20 18:00:00,Imported workout,3600,Inverted Row (Bodyweight),Rest Timer,,,,90.0,
2022-09-20 18:00:00,Imported workout,3600,Running (Treadmill),1,,,,,
2022-09-20 18:00:00,Imported workout,3600,Running (Treadmill),Rest Timer,,,,90.0,
2022-09-22 18:00:00,Imported workout,3600,Pull Up,1,,1.0,,,
2022-09-22 18:00:00,Imported workout,3600,Pull Up,Rest Timer,,,,90.0,
2022-09-22 18:00:00,Imported workout,3600,Pull Up,2,,1.0,,,
2022-09-22 18:00:00,Imported workout,3600,Pull Up,Rest Timer,,,,90.0,
2022-09-22 18:00:00,Imported workout,3600,Pull Up,6,,1.0,,,
2022-09-22 18:00:00,Imported workout,3600,Pull Up,Rest Timer,,,,90.0,
2022-09-22 18:00:00,Imported workout,3600,Pull Up,3,,1.0,,,
2022-09-22 18:00:00,Imported workout,3600,Pull Up,Rest Timer,,,,90.0,
2022-09-22 18:00:00,Imported workout,3600,Pull Up,4,,1.0,,,
2022-09-22 18:00:00,Imported workout,3600,Pull Up,Rest Timer,,,,90.0,
2022-09-22 18:00:00,Imported workout,3600,Pull Up,5,,1.0,,,
2022-09-22 18:00:00,Imported workout,3600,Pull Up,Rest Timer,,,,90.0,
2022-09-22 18:00:00,Imported workout,3600,Seated Overhead Press (Dumbbell),1,9.5,6.0,,,
2022-09-22 18:00:00,Imported workout,3600,Seated Overhead Press (Dumbbell),Rest Timer,,,,90.0,
2022-09-22 18:00:00,Imported workout,3600,Seated Overhead Press (Dumbbell),5,9.5,6.0,,,
2022-09-22 18:00:00,Imported workout,3600,Seated Overhead Press (Dumbbell),Rest Timer,,,,90.0,
2022-09-22 18:00:00,Imported workout,3600,Seated Overhead Press (Dumbbell),2,9.5,6.0,,,
2022-09-22 18:00:00,Imported workout,3600,Seated Overhead Press (Dumbbell),Rest Timer,,,,90.0,
2022-09-22 18:00:00,Imported workout,3600,Seated Overhead Press (Dumbbell),3,9.5,6.0,,,
2022-09-22 18:00:00,Imported workout,3600,Seated Overhead Press (Dumbbell),Rest Timer,,,,90.0,
2022-09-22 18:00:00,Imported workout,3600,Seated Overhead Press (Dumbbell),4,9.5,6.0,,,
2022-09-22 18:00:00,Imported workout,3600,Seated Overhead Press (Dumbbell),Rest Timer,,,,90.0,
2022-09-22 18:00:00,Imported workout,3600,Lying Leg Curl (Machine),4,32.0,8.0,,,
2022-09-22 18:00:00,Imported workout,3600,Lying Leg Curl (Machine),Rest Timer,,,,90.0,
2022-09-22 18:00:00,Imported workout,3600,Lying Leg Curl (Machine),1,32.0,8.0,,,
2022-09-22 18:00:00,Imported workout,3600,Lying Leg Curl (Machine),Rest Timer,,,,90.0,
2022-09-22 18:00:00,Imported workout,3600,Lying Leg Curl (Machine),5,32.0,8.0,,,
2022-09-22 18:00:00,Imported workout,3600,Lying Leg Curl (Machine),Rest Timer,,,,90.0,
2022-09-22 18:00:00,Imported workout,3600,Lying Leg Curl (Machine),2,32.0,8.0,,,
2022-09-22 18:00:00,Imported workout,3600,Lying Leg Curl (Machine),Rest Timer,,,,90.0,
2022-09-22 18:00:00,Imported workout,3600,Lying Leg Curl (Machine),3,32.0,8.0,,,
2022-09-22 18:00:00,Imported workout,3600,Lying Leg Curl (Machine),Rest Timer,,,,90.0,
2022-09-22 18:00:00,Imported workout,3600,Bicep Curl (Dumbbell),2,10.0,8.0,,,
2022-09-22 18:00:00,Imported workout,3600,Bicep Curl (Dumbbell),Rest Timer,,,,90.0,
2022-09-22 18:00:00,Imported workout,3600,Bicep Curl (Dumbbell),1,10.0,8.0,,,
2022-09-22 18:00:00,Imported workout,3600,Bicep Curl (Dumbbell),Rest Timer,,,,90.0,
2022-09-22 18:00:00,Imported workout,3600,Standing Calf Raise (Machine),1,93.0,12.0,,,
2022-09-22 18:00:00,Imported workout,3600,Standing Calf Raise (Machine),Rest Timer,,,,90.0,
2022-09-22 18:00:00,Imported workout,3600,Standing Calf Raise (Machine),2,93.0,12.0,,,
2022-09-22 18:00:00,Imported workout,3600,Standing Calf Raise (Machine),Rest Timer,,,,90.0,
2022-09-22 18:00:00,Imported workout,3600,Standing Calf Raise (Machine),3,93.0,12.0,,,
2022-09-22 18:00:00,Imported workout,3600,Standing Calf Raise (Machine),Rest Timer,,,,90.0,
2022-09-22 18:00:00,Imported workout,3600,Standing Calf Raise (Machine),4,93.0,12.0,,,
2022-09-22 18:00:00,Imported workout,3600,Standing Calf Raise (Machine),Rest Timer,,,,90.0,
2022-09-22 18:00:00,Imported workout,3600,Standing Calf Raise (Machine),5,93.0,12.0,,,
2022-09-22 18:00:00,Imported workout,3600,Standing Calf Raise (Machine),Rest Timer,,,,90.0,
2022-09-22 18:00:00,Imported workout,3600,Leg Press,1,40.0,12.0,,,
2022-09-22 18:00:00,Imported workout,3600,Leg Press,Rest Timer,,,,90.0,
2022-09-22 18:00:00,Imported workout,3600,Lateral Raise (Dumbbell),1,7.0,8.0,,,
2022-09-22 18:00:00,Imported workout,3600,Lateral Raise (Dumbbell),Rest Timer,,,,90.0,
2022-09-22 18:00:00,Imported workout,3600,Lateral Raise (Dumbbell),3,7.0,8.0,,,
2022-09-22 18:00:00,Imported workout,3600,Lateral Raise (Dumbbell),Rest Timer,,,,90.0,
2022-09-22 18:00:00,Imported workout,3600,Lateral Raise (Dumbbell),2,7.0,8.0,,,
2022-09-22 18:00:00,Imported workout,3600,Lateral Raise (Dumbbell),Rest Timer,,,,90.0,
2022-09-22 18:00:00,Imported workout,3600,Knee Raise (Captain's Chair),2,,8.0,,,
2022-09-22 18:00:00,Imported workout,3600,Knee Raise (Captain's Chair),Rest Timer,,,,90.0,
2022-09-22 18:00:00,Imported workout,3600,Knee Raise (Captain's Chair),1,,8.0,,,
2022-09-22 18:00:00,Imported workout,3600,Knee Raise (Captain's Chair),Rest Timer,,,,90.0,
2022-09-22 18:00:00,Imported workout,3600,Inverted Row (Bodyweight),1,,10.0,,,
2022-09-22 18:00:00,Imported workout,3600,Inverted Row (Bodyweight),Rest Timer,,,,90.0,
2022-09-22 18:00:00,Imported workout,3600,Inverted Row (Bodyweight),2,,10.0,,,
2022-09-22 18:00:00,Imported workout,3600,Inverted Row (Bodyweight),Rest Timer,,,,90.0,
2022-09-22 18:00:00,Imported workout,3600,Running (Treadmill),1,,,,,
2022-09-22 18:00:00,Imported workout,3600,Running (Treadmill),Rest Timer,,,,90.0,
2022-09-24 18:00:00,Imported workout,3600,Bench Press (Barbell),1,45.0,4.0,,,
2022-09-24 18:00:00,Imported workout,3600,Bench Press (Barbell),Rest Timer,,,,90.0,
2022-09-24 18:00:00,Imported workout,3600,Bench Press (Barbell),5,45.0,4.0,,,
2022-09-24 18:00:00,Imported workout,3600,Bench Press (Barbell),Rest Timer,,,,90.0,
2022-09-24 18:00:00,Imported workout,3600,Bench Press (Barbell),2,45.0,4.0,,,
2022-09-24 18:00:00,Imported workout,3600,Bench Press (Barbell),Rest Timer,,,,90.0,
2022-09-24 18:00:00,Imported workout,3600,Bench Press (Barbell),3,45.0,4.0,,,
2022-09-24 18:00:00,Imported workout,3600,Bench Press (Barbell),Rest Timer,,,,90.0,
2022-09-24 18:00:00,Imported workout,3600,Bench Press (Barbell),4,45.0,4.0,,,
2022-09-24 18:00:00,Imported workout,3600,Bench Press (Barbell),Rest Timer,,,,90.0,
2022-09-24 18:00:00,Imported workout,3600,Bulgarian Split Squat,5,24.0,8.0,,,
2022-09-24 18:00:00,Imported workout,3600,Bulgarian Split Squat,Rest Timer,,,,90.0,
2022-09-24 18:00:00,Imported workout,3600,Bulgarian Split Squat,1,24.0,8.0,,,
2022-09-24 18:00:00,Imported workout,3600,Bulgarian Split Squat,Rest Timer,,,,90.0,
2022-09-24 18:00:00,Imported workout,3600,Bulgarian Split Squat,2,24.0,8.0,,,
2022-09-24 18:00:00,Imported workout,3600,Bulgarian Split Squat,Rest Timer,,,,90.0,
2022-09-24 18:00:00,Imported workout,3600,Bulgarian Split Squat,3,24.0,8.0,,,
2022-09-24 18:00:00,Imported workout,3600,Bulgarian Split Squat,Rest Timer,,,,90.0,
2022-09-24 18:00:00,Imported workout,3600,Bulgarian Split Squat,4,24.0,8.0,,,
2022-09-24 18:00:00,Imported workout,3600,Bulgarian Split Squat,Rest Timer,,,,90.0,
2022-09-24 18:00:00,Imported workout,3600,Triceps Pushdown (Cable - Straight Bar),4,9.0,8.0,,,
2022-09-24 18:00:00,Imported workout,3600,Triceps Pushdown (Cable - Straight Bar),Rest Timer,,,,90.0,
2022-09-24 18:00:00,Imported workout,3600,Triceps Pushdown (Cable - Straight Bar),5,9.0,8.0,,,
2022-09-24 18:00:00,Imported workout,3600,Triceps Pushdown (Cable - Straight Bar),Rest Timer,,,,90.0,
2022-09-24 18:00:00,Imported workout,3600,Triceps Pushdown (Cable - Straight Bar),3,9.0,8.0,,,
2022-09-24 18:00:00,Imported workout,3600,Triceps Pushdown (Cable - Straight Bar),Rest Timer,,,,90.0,
2022-09-24 18:00:00,Imported workout,3600,Triceps Pushdown (Cable - Straight Bar),2,9.0,8.0,,,
2022-09-24 18:00:00,Imported workout,3600,Triceps Pushdown (Cable - Straight Bar),Rest Timer,,,,90.0,
2022-09-24 18:00:00,Imported workout,3600,Triceps Pushdown (Cable - Straight Bar),1,9.0,8.0,,,
2022-09-24 18:00:00,Imported workout,3600,Triceps Pushdown (Cable - Straight Bar),Rest Timer,,,,90.0,
2022-09-24 18:00:00,Imported workout,3600,Bicep Curl (Dumbbell),1,10.0,8.0,,,
2022-09-24 18:00:00,Imported workout,3600,Bicep Curl (Dumbbell),Rest Timer,,,,90.0,
2022-09-24 18:00:00,Imported workout,3600,Bicep Curl (Dumbbell),2,10.0,8.0,,,
2022-09-24 18:00:00,Imported workout,3600,Bicep Curl (Dumbbell),Rest Timer,,,,90.0,
2022-09-24 18:00:00,Imported workout,3600,Bicep Curl (Dumbbell),3,10.0,8.0,,,
2022-09-24 18:00:00,Imported workout,3600,Bicep Curl (Dumbbell),Rest Timer,,,,90.0,
2022-09-24 18:00:00,Imported workout,3600,Leg Press,5,45.0,12.0,,,
2022-09-24 18:00:00,Imported workout,3600,Leg Press,Rest Timer,,,,90.0,
2022-09-24 18:00:00,Imported workout,3600,Leg Press,2,45.0,12.0,,,
2022-09-24 18:00:00,Imported workout,3600,Leg Press,Rest Timer,,,,90.0,
2022-09-24 18:00:00,Imported workout,3600,Leg Press,1,45.0,12.0,,,
2022-09-24 18:00:00,Imported workout,3600,Leg Press,Rest Timer,,,,90.0,
2022-09-24 18:00:00,Imported workout,3600,Leg Press,3,60.0,12.0,,,
2022-09-24 18:00:00,Imported workout,3600,Leg Press,Rest Timer,,,,90.0,
2022-09-24 18:00:00,Imported workout,3600,Leg Press,4,60.0,12.0,,,
2022-09-24 18:00:00,Imported workout,3600,Leg Press,Rest Timer,,,,90.0,
2022-09-24 18:00:00,Imported workout,3600,Running (Treadmill),1,,,,,
2022-09-24 18:00:00,Imported workout,3600,Running (Treadmill),Rest Timer,,,,90.0,
2022-09-26 18:00:00,Imported workout,3600,Pull Up,1,,2.0,,,
2022-09-26 18:00:00,Imported workout,3600,Pull Up,Rest Timer,,,,90.0,
2022-09-26 18:00:00,Imported workout,3600,Pull Up,2,,2.0,,,
2022-09-26 18:00:00,Imported workout,3600,Pull Up,Rest Timer,,,,90.0,
2022-09-26 18:00:00,Imported workout,3600,Pull Up,5,,2.0,,,
2022-09-26 18:00:00,Imported workout,3600,Pull Up,Rest Timer,,,,90.0,
2022-09-26 18:00:00,Imported workout,3600,Pull Up,3,,2.0,,,
2022-09-26 18:00:00,Imported workout,3600,Pull Up,Rest Timer,,,,90.0,
2022-09-26 18:00:00,Imported workout,3600,Pull Up,4,,2.0,,,
2022-09-26 18:00:00,Imported workout,3600,Pull Up,Rest Timer,,,,90.0,
2022-09-26 18:00:00,Imported workout,3600,Seated Overhead Press (Dumbbell),1,10.0,8.0,,,
2022-09-26 18:00:00,Imported workout,3600,Seated Overhead Press (Dumbbell),Rest Timer,,,,90.0,
2022-09-26 18:00:00,Imported workout,3600,Seated Overhead Press (Dumbbell),2,10.0,8.0,,,
2022-09-26 18:00:00,Imported workout,3600,Seated Overhead Press (Dumbbell),Rest Timer,,,,90.0,
2022-09-26 18:00:00,Imported workout,3600,Seated Overhead Press (Dumbbell),5,10.0,8.0,,,
2022-09-26 18:00:00,Imported workout,3600,Seated Overhead Press (Dumbbell),Rest Timer,,,,90.0,
2022-09-26 18:00:00,Imported workout,3600,Seated Overhead Press (Dumbbell),3,10.0,8.0,,,
2022-09-26 18:00:00,Imported workout,3600,Seated Overhead Press (Dumbbell),Rest Timer,,,,90.0,
2022-09-26 18:00:00,Imported workout,3600,Seated Overhead Press (Dumbbell),4,10.0,8.0,,,
2022-09-26 18:00:00,Imported workout,3600,Seated Overhead Press (Dumbbell),Rest Timer,,,,90.0,
2022-09-26 18:00:00,Imported workout,3600,Lying Leg Curl (Machine),1,41.0,8.0,,,
2022-09-26 18:00:00,Imported workout,3600,Lying Leg Curl (Machine),Rest Timer,,,,90.0,
2022-09-26 18:00:00,Imported workout,3600,Lying Leg Curl (Machine),2,41.0,8.0,,,
2022-09-26 18:00:00,Imported workout,3600,Lying Leg Curl (Machine),Rest Timer,,,,90.0,
2022-09-26 18:00:00,Imported workout,3600,Lying Leg Curl (Machine),3,41.0,8.0,,,
2022-09-26 18:00:00,Imported workout,3600,Lying Leg Curl (Machine),Rest Timer,,,,90.0,
2022-09-26 18:00:00,Imported workout,3600,Lying Leg Curl (Machine),4,41.0,8.0,,,
2022-09-26 18:00:00,Imported workout,3600,Lying Leg Curl (Machine),Rest Timer,,,,90.0,
2022-09-26 18:00:00,Imported workout,3600,Lying Leg Curl (Machine),5,41.0,8.0,,,
2022-09-26 18:00:00,Imported workout,3600,Lying Leg Curl (Machine),Rest Timer,,,,90.0,
2022-09-26 18:00:00,Imported workout,3600,Standing Calf Raise (Machine),3,100.0,12.0,,,
2022-09-26 18:00:00,Imported workout,3600,Standing Calf Raise (Machine),Rest Timer,,,,90.0,
2022-09-26 18:00:00,Imported workout,3600,Standing Calf Raise (Machine),4,100.0,12.0,,,
2022-09-26 18:00:00,Imported workout,3600,Standing Calf Raise (Machine),Rest Timer,,,,90.0,
2022-09-26 18:00:00,Imported workout,3600,Standing Calf Raise (Machine),2,100.0,12.0,,,
2022-09-26 18:00:00,Imported workout,3600,Standing Calf Raise (Machine),Rest Timer,,,,90.0,
2022-09-26 18:00:00,Imported workout,3600,Standing Calf Raise (Machine),1,100.0,12.0,,,
2022-09-26 18:00:00,Imported workout,3600,Standing Calf Raise (Machine),Rest Timer,,,,90.0,
2022-09-26 18:00:00,Imported workout,3600,Leg Press,1,75.0,12.0,,,
2022-09-26 18:00:00,Imported workout,3600,Leg Press,Rest Timer,,,,90.0,
2022-09-26 18:00:00,Imported workout,3600,Leg Press,2,75.0,12.0,,,
2022-09-26 18:00:00,Imported workout,3600,Leg Press,Rest Timer,,,,90.0,
2022-09-26 18:00:00,Imported workout,3600,Leg Press,3,75.0,12.0,,,
2022-09-26 18:00:00,Imported workout,3600,Leg Press,Rest Timer,,,,90.0,
2022-09-26 18:00:00,Imported workout,3600,Leg Press,4,75.0,12.0,,,
2022-09-26 18:00:00,Imported workout,3600,Leg Press,Rest Timer,,,,90.0,
2022-09-26 18:00:00,Imported workout,3600,Leg Press,5,75.0,12.0,,,
2022-09-26 18:00:00,Imported workout,3600,Leg Press,Rest Timer,,,,90.0,
2022-09-26 18:00:00,Imported workout,3600,Lateral Raise (Dumbbell),3,10.0,8.0,,,
2022-09-26 18:00:00,Imported workout,3600,Lateral Raise (Dumbbell),Rest Timer,,,,90.0,
2022-09-26 18:00:00,Imported workout,3600,Lateral Raise (Dumbbell),1,10.0,8.0,,,
2022-09-26 18:00:00,Imported workout,3600,Lateral Raise (Dumbbell),Rest Timer,,,,90.0,
2022-09-26 18:00:00,Imported workout,3600,Lateral Raise (Dumbbell),2,10.0,8.0,,,
2022-09-26 18:00:00,Imported workout,3600,Lateral Raise (Dumbbell),Rest Timer,,,,90.0,
2022-09-26 18:00:00,Imported workout,3600,Preacher Curl (Barbell),3,18.0,8.0,,,
2022-09-26 18:00:00,Imported workout,3600,Preacher Curl (Barbell),Rest Timer,,,,90.0,
2022-09-26 18:00:00,Imported workout,3600,Preacher Curl (Barbell),1,18.0,8.0,,,
2022-09-26 18:00:00,Imported workout,3600,Preacher Curl (Barbell),Rest Timer,,,,90.0,
2022-09-26 18:00:00,Imported workout,3600,Preacher Curl (Barbell),2,18.0,8.0,,,
2022-09-26 18:00:00,Imported workout,3600,Preacher Curl (Barbell),Rest Timer,,,,90.0,
2022-09-26 18:00:00,Imported workout,3600,Inverted Row (Bodyweight),2,,6.0,,,
2022-09-26 18:00:00,Imported workout,3600,Inverted Row (Bodyweight),Rest Timer,,,,90.0,
2022-09-26 18:00:00,Imported workout,3600,Inverted Row (Bodyweight),1,,6.0,,,
2022-09-26 18:00:00,Imported workout,3600,Inverted Row (Bodyweight),Rest Timer,,,,90.0,
2022-09-26 18:00:00,Imported workout,3600,Inverted Row (Bodyweight),3,,6.0,,,
2022-09-26 18:00:00,Imported workout,3600,Inverted Row (Bodyweight),Rest Timer,,,,90.0,
2022-09-26 18:00:00,Imported workout,3600,Inverted Row (Bodyweight),4,,6.0,,,
2022-09-26 18:00:00,Imported workout,3600,Inverted Row (Bodyweight),Rest Timer,,,,90.0,
2022-09-26 18:00:00,Imported workout,3600,Inverted Row (Bodyweight),5,,6.0,,,
2022-09-26 18:00:00,Imported workout,3600,Inverted Row (Bodyweight),Rest Timer,,,,90.0,
2022-09-27 18:00:00,Imported workout,3600,Bench Press (Smith Machine),5,35.0,6.0,,,
2022-09-27 18:00:00,Imported workout,3600,Bench Press (Smith Machine),Rest Timer,,,,90.0,
2022-09-27 18:00:00,Imported workout,3600,Bench Press (Smith Machine),4,35.0,6.0,,,
2022-09-27 18:00:00,Imported workout,3600,Bench Press (Smith Machine),Rest Timer,,,,90.0,
2022-09-27 18:00:00,Imported workout,3600,Bench Press (Smith Machine),3,35.0,6.0,,,
2022-09-27 18:00:00,Imported workout,3600,Bench Press (Smith Machine),Rest Timer,,,,90.0,
2022-09-27 18:00:00,Imported workout,3600,Bench Press (Smith Machine),2,35.0,6.0,,,
2022-09-27 18:00:00,Imported workout,3600,Bench Press (Smith Machine),Rest Timer,,,,90.0,
2022-09-27 18:00:00,Imported workout,3600,Bench Press (Smith Machine),1,35.0,6.0,,,
2022-09-27 18:00:00,Imported workout,3600,Bench Press (Smith Machine),Rest Timer,,,,90.0,
2022-09-27 18:00:00,Imported workout,3600,Squat (Barbell),4,20.0,12.0,,,
2022-09-27 18:00:00,Imported workout,3600,Squat (Barbell),Rest Timer,,,,90.0,
2022-09-27 18:00:00,Imported workout,3600,Squat (Barbell),3,20.0,12.0,,,
2022-09-27 18:00:00,Imported workout,3600,Squat (Barbell),Rest Timer,,,,90.0,
2022-09-27 18:00:00,Imported workout,3600,Squat (Barbell),2,20.0,12.0,,,
2022-09-27 18:00:00,Imported workout,3600,Squat (Barbell),Rest Timer,,,,90.0,
2022-09-27 18:00:00,Imported workout,3600,Squat (Barbell),1,20.0,12.0,,,
2022-09-27 18:00:00,Imported workout,3600,Squat (Barbell),Rest Timer,,,,90.0,
2022-09-27 18:00:00,Imported workout,3600,Squat (Barbell),5,20.0,12.0,,,
2022-09-27 18:00:00,Imported workout,3600,Squat (Barbell),Rest Timer,,,,90.0,
2022-09-27 18:00:00,Imported workout,3600,Seated Row (Cable),5,39.0,8.0,,,
2022-09-27 18:00:00,Imported workout,3600,Seated Row (Cable),Rest Timer,,,,90.0,
2022-09-27 18:00:00,Imported workout,3600,Seated Row (Cable),4,39.0,8.0,,,
