Date,Exercise,Category,Weight,Weight Unit,Reps,Distance,Distance Unit,Time,Comment
2023-08-30,Wyciskanie na barki hantlami siedząc,Shoulders,26.0,kgs,8,,,,""
2023-08-30,Wyciskanie na barki hantlami siedząc,Shoulders,26.0,kgs,5,,,,""
2023-08-30,Wyciskanie na barki hantlami siedząc,Shoulders,26.0,kgs,4,,,,""
2023-08-30,Dół klaty na bramie,Chest,18.0,kgs,10,,,,""
2023-08-30,Dół klaty na bramie,Chest,18.0,kgs,10,,,,""
2023-08-30,Dół klaty na bramie,Chest,18.0,kgs,8,,,,""
2023-08-30,Dół klaty na bramie,Chest,18.0,kgs,8,,,,""
2023-08-30,Fly Pec,Chest,79.0,kgs,8,,,,""
2023-08-30,Fly Pec,Chest,79.0,kgs,8,,,,""
2023-08-30,Fly Pec,Chest,79.0,kgs,8,,,,""
2023-08-30,Fly Pec,Chest,79.0,kgs,8,,,,""
2023-08-30,Modlitewnik sztanga,Biceps,22.5,kgs,8,,,,""
2023-08-30,Modlitewnik sztanga,Biceps,25.0,kgs,8,,,,""
2023-09-01,RDL,Back,72.0,kgs,8,,,,""
2023-09-01,RDL,Back,72.0,kgs,8,,,,""
2023-09-01,RDL,Back,72.0,kgs,8,,,,""
2023-09-01,RDL,Back,72.0,kgs,8,,,,""
2023-09-01,RDL,Back,72.0,kgs,8,,,,""
2023-09-01,Hantle na ławce skośnej,Biceps,20.0,kgs,8,,,,""
2023-09-01,Hantle na ławce skośnej,Biceps,28.0,kgs,8,,,,""
2023-09-01,Hantle na ławce skośnej,Biceps,28.0,kgs,8,,,,""
2023-09-01,Hantle na ławce skośnej,Biceps,28.0,kgs,6,,,,""
2023-09-01,Hantle na ławce skośnej,Biceps,28.0,kgs,8,,,,""
2023-09-01,Leg press (one leg),Legs,70.0,kgs,8,,,,""
2023-09-01,Leg press (one leg),Legs,70.0,kgs,8,,,,""
2023-09-01,Leg press (one leg),Legs,70.0,kgs,8,,,,""
2023-09-01,Leg press (one leg),Legs,70.0,kgs,8,,,,""
2023-09-01,Leg press (one leg),Legs,70.0,kgs,8,,,,""
2023-09-01,łydki konik,Legs,70.0,kgs,8,,,,""
2023-09-01,łydki konik,Legs,80.0,kgs,10,,,,""
2023-09-01,łydki konik,Legs,80.0,kgs,10,,,,""
2023-09-01,Biceps na bramie sznur dół,Biceps,41.0,kgs,8,,,,""
2023-09-01,Biceps na bramie sznur dół,Biceps,41.0,kgs,8,,,,""
2023-09-01,Biceps na bramie sznur dół,Biceps,41.0,kgs,8,,,,""
2023-09-01,Rear delt,Shoulders,32.0,kgs,8,,,,""
2023-09-01,Rear delt,Shoulders,52.0,kgs,8,,,,""
2023-09-01,Rear delt,Shoulders,52.0,kgs,8,,,,""
2023-09-01,Rope pulldown,Triceps,23.0,kgs,8,,,,""
2023-09-01,Rope pulldown,Triceps,23.0,kgs,8,,,,""
2023-09-01,Rope pulldown,Triceps,23.0,kgs,8,,,,""
2023-09-03,PullUp - Weighted,Back,25.0,kgs,6,,,,""
2023-09-03,PullUp - Weighted,Back,25.0,kgs,6,,,,""
2023-09-03,PullUp - Weighted,Back,25.0,kgs,4,,,,""
2023-09-03,PullUp - Weighted,Back,25.0,kgs,4,,,,""
2023-09-03,PullUp - Weighted,Back,25.0,kgs,2,,,,""
2023-09-03,Przysiad ze sztangą,Back,15.0,kgs,10,,,,""
2023-09-03,Przysiad ze sztangą,Back,75.0,kgs,10,,,,""
2023-09-03,Przysiad ze sztangą,Back,75.0,kgs,8,,,,""
2023-09-03,Przysiad ze sztangą,Back,75.0,kgs,8,,,,""
2023-09-03,Przysiad ze sztangą,Back,75.0,kgs,8,,,,""
2023-09-03,Przysiad ze sztangą,Back,75.0,kgs,8,,,,""
2023-09-03,Diverging seated row,Back,59.0,kgs,8,,,,""
2023-09-03,Diverging seated row,Back,59.0,kgs,8,,,,""
2023-09-03,Diverging seated row,Back,59.0,kgs,8,,,,""
2023-09-03,Poziome wiosłownie siedząc,Back,59.0,kgs,8,,,,""
2023-09-03,Poziome wiosłownie siedząc,Back,59.0,kgs,8,,,,""
2023-09-03,Poziome wiosłownie siedząc,Back,59.0,kgs,8,,,,""
2023-09-03,Sztana łamana stojac,Biceps,25.0,kgs,8,,,,""
2023-09-03,Sztana łamana stojac,Biceps,25.0,kgs,8,,,,""
2023-09-03,Sztana łamana stojac,Biceps,25.0,kgs,8,,,,""
2023-09-03,Wznosy hantli bokiem,Shoulders,8.0,kgs,10,,,,""
2023-09-03,Wznosy hantli bokiem,Shoulders,8.0,kgs,10,,,,""
2023-09-03,Wznosy hantli bokiem,Shoulders,8.0,kgs,8,,,,""
2023-09-03,Hammer curl,Biceps,14.0,kgs,10,,,,""
2023-09-03,Hammer curl,Biceps,14.0,kgs,10,,,,""
2023-09-03,Hammer curl,Biceps,14.0,kgs,10,,,,""
2023-09-03,Allahy,Abs,36.0,kgs,12,,,,""
2023-09-03,Allahy,Abs,36.0,kgs,12,,,,""
2023-09-05,Wyciskanie na płaskiej,Chest,20.0,kgs,10,,,,""
2023-09-05,Wyciskanie na płaskiej,Chest,50.0,kgs,8,,,,""
2023-09-05,Wyciskanie na płaskiej,Chest,90.0,kgs,5,,,,""
2023-09-05,Wyciskanie na płaskiej,Chest,90.0,kgs,3,,,,""
2023-09-05,Wyciskanie na płaskiej,Chest,80.0,kgs,4,,,,""
2023-09-05,Wyciskanie na barki hantlami siedząc,Shoulders,18.0,kgs,8,,,,""
2023-09-05,Wyciskanie na barki hantlami siedząc,Shoulders,26.0,kgs,6,,,,""
2023-09-05,Wyciskanie na barki hantlami siedząc,Shoulders,26.0,kgs,8,,,,""
2023-09-05,Wyciskanie na barki hantlami siedząc,Shoulders,26.0,kgs,4,,,,""
2023-09-05,Dipy,Chest,0.0,kgs,12,,,,""
2023-09-05,Dipy,Chest,0.0,kgs,8,,,,""
2023-09-05,Dipy,Chest,0.0,kgs,8,,,,""
2023-09-05,Dipy,Chest,0.0,kgs,8,,,,""
2023-09-05,Fly Pec,Chest,79.0,kgs,8,,,,""
2023-09-05,Fly Pec,Chest,79.0,kgs,8,,,,""
2023-09-05,Fly Pec,Chest,79.0,kgs,8,,,,""
2023-09-05,Fly Pec,Chest,79.0,kgs,8,,,,""
2023-09-05,Fly Pec,Chest,79.0,kgs,8,,,,""
2023-09-05,Rope pulldown,Triceps,18.0,kgs,12,,,,""
2023-09-05,Rope pulldown,Triceps,18.0,kgs,12,,,,""
2023-09-05,Rope pulldown,Triceps,18.0,kgs,12,,,,""
2023-09-06,RDL,Back,68.0,kgs,8,,,,""
2023-09-06,RDL,Back,68.0,kgs,8,,,,""
2023-09-06,RDL,Back,68.0,kgs,8,,,,""
2023-09-06,RDL,Back,68.0,kgs,8,,,,""
2023-09-06,RDL,Back,68.0,kgs,8,,,,""
2023-09-06,Hantle na ławce skośnej,Biceps,18.0,kgs,8,,,,""
2023-09-06,Hantle na ławce skośnej,Biceps,30.0,kgs,8,,,,""
2023-09-06,Hantle na ławce skośnej,Biceps,30.0,kgs,8,,,,""
2023-09-06,Hantle na ławce skośnej,Biceps,30.0,kgs,8,,,,""
2023-09-06,Hantle na ławce skośnej,Biceps,30.0,kgs,8,,,,""
2023-09-06,Hantle na ławce skośnej,Biceps,30.0,kgs,8,,,,""
2023-09-06,Leg press (one leg),Legs,65.0,kgs,8,,,,""
2023-09-06,Leg press (one leg),Legs,65.0,kgs,8,,,,""
2023-09-06,Leg press (one leg),Legs,65.0,kgs,8,,,,""
2023-09-06,Leg press (one leg),Legs,65.0,kgs,8,,,,""
2023-09-06,Leg press (one leg),Legs,65.0,kgs,8,,,,""
2023-09-06,łydki konik,Legs,75.0,kgs,8,,,,""
2023-09-06,łydki konik,Legs,75.0,kgs,8,,,,""
2023-09-06,łydki konik,Legs,75.0,kgs,8,,,,""
2023-09-06,Rear delt,Shoulders,59.0,kgs,12,,,,""
2023-09-06,Rear delt,Shoulders,59.0,kgs,10,,,,""
2023-09-06,Rear delt,Shoulders,59.0,kgs,12,,,,""
2023-09-06,Rear delt,Shoulders,59.0,kgs,12,,,,""
2023-09-06,Rope pulldown,Triceps,23.0,kgs,10,,,,""
2023-09-06,Rope pulldown,Triceps,23.0,kgs,10,,,,""
2023-09-06,Rope pulldown,Triceps,23.0,kgs,6,,,,""
2023-09-06,Modlitewnik maszyna,Biceps,45.0,kgs,8,,,,""
2023-09-06,Modlitewnik maszyna,Biceps,54.0,kgs,10,,,,""
2023-09-06,Modlitewnik maszyna,Biceps,54.0,kgs,8,,,,""
2023-09-14,Hantle na ławce skośnej,Biceps,22.0,kgs,12,,,,""
2023-09-14,Hantle na ławce skośnej,Biceps,34.0,kgs,5,,,,""
2023-09-14,Hantle na ławce skośnej,Biceps,34.0,kgs,6,,,,""
2023-09-14,Hantle na ławce skośnej,Biceps,34.0,kgs,7,,,,""
2023-09-14,Hantle na ławce skośnej,Biceps,34.0,kgs,5,,,,""
2023-09-14,Hantle na ławce skośnej,Biceps,34.0,kgs,5,,,,""
2023-09-14,Wyciskanie na barki hantlami siedząc,Shoulders,24.0,kgs,8,,,,""
2023-09-14,Wyciskanie na barki hantlami siedząc,Shoulders,24.0,kgs,8,,,,""
2023-09-14,Wyciskanie na barki hantlami siedząc,Shoulders,24.0,kgs,7,,,,""
2023-09-14,Wyciskanie na barki hantlami siedząc,Shoulders,24.0,kgs,8,,,,""
2023-09-14,Wyciskanie na barki hantlami siedząc,Shoulders,24.0,kgs,5,,,,""
2023-09-14,Dips - Weighted,Chest,10.0,kgs,8,,,,""
2023-09-14,Dips - Weighted,Chest,10.0,kgs,8,,,,""
2023-09-14,Dips - Weighted,Chest,10.0,kgs,8,,,,""
2023-09-14,Dips - Weighted,Chest,10.0,kgs,8,,,,""
2023-09-14,Dips - Weighted,Chest,10.0,kgs,8,,,,""
2023-09-14,Wznosy hantli bokiem,Shoulders,8.0,kgs,10,,,,""
2023-09-14,Wznosy hantli bokiem,Shoulders,8.0,kgs,10,,,,""
2023-09-14,Wznosy hantli bokiem,Shoulders,8.0,kgs,10,,,,""
2023-09-16,PullUp - Weighted,Back,15.0,kgs,8,,,,""
2023-09-16,PullUp - Weighted,Back,15.0,kgs,8,,,,""
2023-09-16,PullUp - Weighted,Back,15.0,kgs,6,,,,""
2023-09-16,PullUp - Weighted,Back,15.0,kgs,5,,,,""
2023-09-16,PullUp - Weighted,Back,15.0,kgs,5,,,,""
2023-09-16,Przysiad ze sztangą,Back,35.0,kgs,10,,,,""
2023-09-16,Przysiad ze sztangą,Back,65.0,kgs,8,,,,""
2023-09-16,Przysiad ze sztangą,Back,85.0,kgs,6,,,,""
2023-09-16,Przysiad ze sztangą,Back,85.0,kgs,6,,,,""
2023-09-16,Przysiad ze sztangą,Back,85.0,kgs,6,,,,""
2023-09-16,Przysiad ze sztangą,Back,85.0,kgs,5,,,,""
2023-09-16,Poziome wiosłownie siedząc,Back,59.0,kgs,8,,,,""
2023-09-16,Poziome wiosłownie siedząc,Back,66.0,kgs,8,,,,""
2023-09-16,Poziome wiosłownie siedząc,Back,73.0,kgs,8,,,,""
2023-09-16,Diverging seated row,Back,59.0,kgs,8,,,,""
2023-09-16,Diverging seated row,Back,59.0,kgs,8,,,,""
2023-09-16,Diverging seated row,Back,59.0,kgs,8,,,,""
2023-09-16,Modlitewnik sztanga,Biceps,22.5,kgs,8,,,,""
2023-09-18,RDL,Back,68.0,kgs,8,,,,""
2023-09-18,RDL,Back,68.0,kgs,8,,,,""
2023-09-18,RDL,Back,68.0,kgs,8,,,,""
2023-09-18,RDL,Back,68.0,kgs,8,,,,""
2023-09-18,RDL,Back,68.0,kgs,5,,,,""
2023-09-18,Hantle na ławce skośnej,Biceps,24.0,kgs,8,,,,""
2023-09-18,Hantle na ławce skośnej,Biceps,34.0,kgs,5,,,,""
2023-09-18,Hantle na ławce skośnej,Biceps,34.0,kgs,5,,,,""
2023-09-18,Hantle na ławce skośnej,Biceps,34.0,kgs,5,,,,""
2023-09-18,Hantle na ławce skośnej,Biceps,34.0,kgs,5,,,,""
2023-09-18,Hantle na ławce skośnej,Biceps,34.0,kgs,5,,,,""
2023-09-18,Lat Pull,Back,59.0,kgs,10,,,,""
2023-09-18,Lat Pull,Back,66.0,kgs,8,,,,""
2023-09-18,Lat Pull,Back,66.0,kgs,8,,,,""
2023-09-18,Calf raises na maszynie,Legs,149.0,kgs,12,,,,""
2023-09-18,Calf raises na maszynie,Legs,149.0,kgs,12,,,,""
2023-09-18,Calf raises na maszynie,Legs,149.0,kgs,12,,,,""
2023-09-18,Leg press (one leg),Legs,40.0,kgs,10,,,,""
2023-09-18,Leg press (one leg),Legs,40.0,kgs,10,,,,""
2023-09-18,Leg press (one leg),Legs,40.0,kgs,10,,,,""
2023-09-21,Hantle na ławce płaskiej,Chest,16.0,kgs,10,,,,""
2023-09-21,Hantle na ławce płaskiej,Chest,32.0,kgs,8,,,,""
2023-09-21,Hantle na ławce płaskiej,Chest,32.0,kgs,6,,,,""
2023-09-21,Hantle na ławce płaskiej,Chest,32.0,kgs,8,,,,""
2023-09-21,Hantle na ławce płaskiej,Chest,32.0,kgs,8,,,,""
2023-09-21,Hantle na ławce płaskiej,Chest,32.0,kgs,8,,,,""
2023-09-21,Wyciskanie na barki hantlami siedząc,Shoulders,26.0,kgs,8,,,,""
2023-09-21,Wyciskanie na barki hantlami siedząc,Shoulders,26.0,kgs,8,,,,""
2023-09-21,Wyciskanie na barki hantlami siedząc,Shoulders,26.0,kgs,8,,,,""
2023-09-21,Wyciskanie na barki hantlami siedząc,Shoulders,26.0,kgs,6,,,,""
2023-09-21,Wyciskanie na barki hantlami siedząc,Shoulders,26.0,kgs,8,,,,""
2023-09-21,Fly Pec,Chest,79.0,kgs,8,,,,""
2023-09-21,Fly Pec,Chest,79.0,kgs,10,,,,""
2023-09-21,Fly Pec,Chest,79.0,kgs,8,,,,""
2023-09-21,Sztanga wąski chwyt,Triceps,45.0,kgs,8,,,,""
2023-09-21,Sztanga wąski chwyt,Triceps,45.0,kgs,6,,,,""
2023-09-21,Sztanga wąski chwyt,Triceps,45.0,kgs,6,,,,""
2023-09-21,Rope pulldown,Triceps,25.0,kgs,8,,,,""
2023-09-21,Rope pulldown,Triceps,25.0,kgs,8,,,,""
2023-09-21,Rope pulldown,Triceps,25.0,kgs,8,,,,""
2023-09-21,Wznosy hantli bokiem,Shoulders,9.0,kgs,12,,,,""
2023-09-21,Wznosy hantli bokiem,Shoulders,9.0,kgs,10,,,,""
2023-09-23,PullUp - Weighted,Back,25.0,kgs,6,,,,""
2023-09-23,PullUp - Weighted,Back,25.0,kgs,6,,,,""
2023-09-23,PullUp - Weighted,Back,25.0,kgs,5,,,,""
2023-09-23,PullUp - Weighted,Back,25.0,kgs,4,,,,""
2023-09-23,PullUp - Weighted,Back,15.0,kgs,8,,,,""
2023-09-23,Leg extension,Legs,79.0,kgs,10,,,,""
2023-09-23,Leg extension,Legs,79.0,kgs,10,,,,""
2023-09-23,Leg extension,Legs,79.0,kgs,12,,,,""
2023-09-23,Leg extension,Legs,79.0,kgs,12,,,,""
2023-09-23,Leg curl,Legs,44.0,kgs,8,,,,""
2023-09-23,Leg curl,Legs,44.0,kgs,8,,,,""
2023-09-23,Leg curl,Legs,44.0,kgs,8,,,,""
2023-09-25,RDL,Back,72.0,kgs,8,,,,""
2023-09-25,RDL,Back,72.0,kgs,8,,,,""
2023-09-25,RDL,Back,72.0,kgs,8,,,,""
2023-09-25,RDL,Back,72.0,kgs,8,,,,""
2023-09-25,RDL,Back,72.0,kgs,6,,,,""
2023-09-25,Hantle na ławce skośnej,Biceps,24.0,kgs,8,,,,""
2023-09-25,Hantle na ławce skośnej,Biceps,34.0,kgs,5,,,,""
2023-09-25,Hantle na ławce skośnej,Biceps,34.0,kgs,6,,,,""
2023-09-25,Hantle na ławce skośnej,Biceps,36.0,kgs,5,,,,""
2023-09-25,Hantle na ławce skośnej,Biceps,34.0,kgs,4,,,,""
2023-09-25,Tył nóg na maszynie,Legs,54.0,kgs,12,,,,""
2023-09-25,Tył nóg na maszynie,Legs,54.0,kgs,12,,,,""
2023-09-25,Tył nóg na maszynie,Legs,54.0,kgs,12,,,,""
2023-09-25,Leg extension,Legs,79.0,kgs,10,,,,""
2023-09-25,Leg extension,Legs,79.0,kgs,12,,,,""
2023-09-25,Leg extension,Legs,79.0,kgs,12,,,,""
2023-09-25,Facepull,Shoulders,41.0,kgs,8,,,,""
2023-09-25,Facepull,Shoulders,41.0,kgs,8,,,,""
2023-09-25,Facepull,Shoulders,41.0,kgs,8,,,,""
2023-09-25,Modlitewnik sztanga,Biceps,25.0,kgs,8,,,,""
2023-09-25,Modlitewnik sztanga,Biceps,25.0,kgs,8,,,,""
2023-09-25,Modlitewnik sztanga,Biceps,25.0,kgs,7,,,,""
2023-09-27,Hantle na ławce płaskiej,Chest,22.0,kgs,8,,,,""
2023-09-27,Hantle na ławce płaskiej,Chest,36.0,kgs,5,,,,""
2023-09-27,Hantle na ławce płaskiej,Chest,36.0,kgs,7,,,,""
2023-09-27,Hantle na ławce płaskiej,Chest,36.0,kgs,7,,,,""
2023-09-27,Hantle na ławce płaskiej,Chest,36.0,kgs,5,,,,""
2023-09-27,Hantle na ławce płaskiej,Chest,36.0,kgs,5,,,,""
2023-09-27,Wyciskanie na barki hantlami siedząc,Shoulders,26.0,kgs,9,,,,""
2023-09-27,Wyciskanie na barki hantlami siedząc,Shoulders,26.0,kgs,7,,,,""
2023-09-27,Wyciskanie na barki hantlami siedząc,Shoulders,26.0,kgs,8,,,,""
2023-09-27,Wyciskanie na barki hantlami siedząc,Shoulders,26.0,kgs,5,,,,""
2023-09-27,Wyciskanie na barki hantlami siedząc,Shoulders,26.0,kgs,5,,,,""
2023-09-27,Dół klaty na bramie,Chest,14.0,kgs,8,,,,""
2023-09-27,Dół klaty na bramie,Chest,14.0,kgs,8,,,,""
2023-09-27,Dół klaty na bramie,Chest,14.0,kgs,8,,,,""
2023-09-27,Wznosy hantli bokiem,Shoulders,9.0,kgs,10,,,,""
2023-09-27,Wznosy hantli bokiem,Shoulders,9.0,kgs,10,,,,""
2023-09-27,Wznosy hantli bokiem,Shoulders,9.0,kgs,10,,,,""
2023-09-27,Sztanga wąski chwyt,Triceps,25.0,kgs,8,,,,""
2023-09-27,Fly Pec,Chest,86.0,kgs,10,,,,""
2023-09-27,Fly Pec,Chest,86.0,kgs,8,,,,""
2023-09-29,PullUp - Weighted,Back,25.0,kgs,6,,,,""
2023-09-29,PullUp - Weighted,Back,25.0,kgs,6,,,,""
2023-09-29,PullUp - Weighted,Back,25.0,kgs,5,,,,""
2023-09-29,PullUp - Weighted,Back,25.0,kgs,3,,,,""
2023-09-29,Leg extension,Legs,66.0,kgs,8,,,,""
2023-09-29,Leg extension,Legs,86.0,kgs,10,,,,""
2023-09-29,Leg extension,Legs,86.0,kgs,12,,,,""
2023-09-29,Leg extension,Legs,86.0,kgs,12,,,,""
2023-09-29,Leg extension,Legs,86.0,kgs,12,,,,""
2023-09-29,Poziome wiosłownie siedząc,Back,66.0,kgs,8,,,,""
2023-09-29,Poziome wiosłownie siedząc,Back,66.0,kgs,8,,,,""
2023-09-29,Poziome wiosłownie siedząc,Back,66.0,kgs,8,,,,""
2023-09-29,Diverging seated row,Back,66.0,kgs,5,,,,""
2023-09-29,Diverging seated row,Back,66.0,kgs,6,,,,""
2023-09-29,Diverging seated row,Back,66.0,kgs,6,,,,""
2023-09-29,Long head ławka,Biceps,14.0,kgs,8,,,,""
2023-09-29,Long head ławka,Biceps,14.0,kgs,12,,,,""
2023-09-29,Long head ławka,Biceps,14.0,kgs,8,,,,""
2023-09-29,Long head ławka,Biceps,14.0,kgs,8,,,,""
2023-09-29,Hammer curl,Biceps,12.0,kgs,10,,,,""
2023-09-29,Hammer curl,Biceps,14.0,kgs,9,,,,""
2023-09-29,Hammer curl,Biceps,14.0,kgs,9,,,,""
2023-09-29,Hammer curl,Biceps,14.0,kgs,8,,,,""
2023-10-01,RDL,Back,72.0,kgs,8,,,,""
2023-10-01,RDL,Back,72.0,kgs,8,,,,""
2023-10-01,RDL,Back,72.0,kgs,8,,,,""
2023-10-01,RDL,Back,72.0,kgs,8,,,,""
2023-10-01,Hantle na ławce skośnej,Biceps,24.0,kgs,8,,,,""
2023-10-01,Hantle na ławce skośnej,Biceps,30.0,kgs,8,,,,""
2023-10-01,Hantle na ławce skośnej,Biceps,34.0,kgs,7,,,,""
2023-10-01,Hantle na ławce skośnej,Biceps,34.0,kgs,6,,,,""
2023-10-01,Hantle na ławce skośnej,Biceps,34.0,kgs,8,,,,""
2023-10-01,Facepull,Shoulders,41.0,kgs,8,,,,""
2023-10-01,Facepull,Shoulders,41.0,kgs,8,,,,""
2023-10-01,Facepull,Shoulders,41.0,kgs,8,,,,""
2023-10-01,Leg press (one leg),Legs,65.0,kgs,8,,,,""
2023-10-01,Calf raises na maszynie,Legs,149.0,kgs,12,,,,""
2023-10-01,Calf raises na maszynie,Legs,149.0,kgs,12,,,,""
2023-10-01,Calf raises na maszynie,Legs,149.0,kgs,12,,,,""
2023-10-01,Leg press (one leg),Legs,65.0,kgs,8,,,,""
2023-10-01,Leg press (one leg),Legs,65.0,kgs,8,,,,""
2023-10-03,Wyciskanie na płaskiej,Chest,25.0,kgs,8,,,,""
2023-10-03,Wyciskanie na płaskiej,Chest,80.0,kgs,8,,,,""
2023-10-03,Wyciskanie na płaskiej,Chest,85.0,kgs,6,,,,""
2023-10-03,Wyciskanie na płaskiej,Chest,90.0,kgs,5,,,,""
2023-10-03,Wyciskanie na płaskiej,Chest,90.0,kgs,4,,,,""
2023-10-03,Wyciskanie na płaskiej,Chest,90.0,kgs,3,,,,""
2023-10-03,Wyciskanie na barki hantlami siedząc,Shoulders,26.0,kgs,7,,,,""
2023-10-03,Wyciskanie na barki hantlami siedząc,Shoulders,26.0,kgs,8,,,,""
2023-10-03,Wyciskanie na barki hantlami siedząc,Shoulders,26.0,kgs,8,,,,""
2023-10-03,Wyciskanie na barki hantlami siedząc,Shoulders,26.0,kgs,6,,,,""
2023-10-03,Wyciskanie na barki hantlami siedząc,Shoulders,26.0,kgs,7,,,,""
2023-10-03,Fly Pec,Chest,86.0,kgs,8,,,,""
2023-10-03,Fly Pec,Chest,86.0,kgs,8,,,,""
2023-10-03,Fly Pec,Chest,86.0,kgs,8,,,,""
2023-10-03,Dół klaty na bramie,Chest,18.0,kgs,8,,,,""
2023-10-03,Dół klaty na bramie,Chest,18.0,kgs,7,,,,""
2023-10-03,Dół klaty na bramie,Chest,18.0,kgs,8,,,,""
2023-10-03,Dół klaty na bramie,Chest,18.0,kgs,8,,,,""
2023-10-03,Rope pulldown,Triceps,23.0,kgs,8,,,,""
2023-10-03,Rope pulldown,Triceps,23.0,kgs,8,,,,""
2023-10-03,Rope pulldown,Triceps,23.0,kgs,8,,,,""
2023-10-04,PullUp,Back,,,10,,,,""
2023-10-04,PullUp,Back,,,10,,,,""
2023-10-04,PullUp,Back,,,10,,,,""
2023-10-04,PullUp,Back,,,10,,,,""
2023-10-04,PullUp,Back,,,10,,,,""
2023-10-04,Poziome wiosłownie siedząc,Back,66.0,kgs,8,,,,""
2023-10-04,Poziome wiosłownie siedząc,Back,66.0,kgs,8,,,,""
2023-10-04,Poziome wiosłownie siedząc,Back,66.0,kgs,8,,,,""
2023-10-04,Wznosy hantli bokiem,Shoulders,9.0,kgs,12,,,,""
2023-10-04,Wznosy hantli bokiem,Shoulders,9.0,kgs,12,,,,""
2023-10-04,Wznosy hantli bokiem,Shoulders,9.0,kgs,12,,,,""
2023-10-04,Diverging seated row,Back,66.0,kgs,8,,,,""
2023-10-04,Diverging seated row,Back,66.0,kgs,8,,,,""
2023-10-04,Diverging seated row,Back,66.0,kgs,8,,,,""
2023-10-04,Long head ławka,Biceps,14.0,kgs,7,,,,""
2023-10-04,Long head ławka,Biceps,14.0,kgs,8,,,,""
2023-10-04,Long head ławka,Biceps,14.0,kgs,12,,,,""
2023-10-04,Long head ławka,Biceps,14.0,kgs,10,,,,""
2023-10-04,Hammer curl,Biceps,12.0,kgs,12,,,,""
2023-10-04,Hammer curl,Biceps,12.0,kgs,12,,,,""
2023-10-04,Hammer curl,Biceps,12.0,kgs,12,,,,""
2023-10-04,Allahy,Abs,41.0,kgs,12,,,,""
2023-10-04,Allahy,Abs,41.0,kgs,12,,,,""
2023-10-07,RDL,Back,72.0,kgs,8,,,,""
2023-10-07,RDL,Back,72.0,kgs,8,,,,""
2023-10-07,RDL,Back,72.0,kgs,8,,,,""
2023-10-07,RDL,Back,72.0,kgs,8,,,,""
2023-10-07,Hantle na ławce skośnej,Biceps,18.0,kgs,8,,,,""
2023-10-07,Hantle na ławce skośnej,Biceps,36.0,kgs,6,,,,""
2023-10-07,Hantle na ławce skośnej,Biceps,36.0,kgs,5,,,,""
2023-10-07,Hantle na ławce skośnej,Biceps,36.0,kgs,6,,,,""
2023-10-07,Hantle na ławce skośnej,Biceps,36.0,kgs,5,,,,""
2023-10-07,Hantle na ławce skośnej,Biceps,36.0,kgs,4,,,,""
2023-10-07,Leg extension,Legs,86.0,kgs,10,,,,""
2023-10-07,Leg extension,Legs,93.0,kgs,10,,,,""
2023-10-07,Leg extension,Legs,93.0,kgs,10,,,,""
2023-10-07,Modlitewnik sztanga,Biceps,25.0,kgs,8,,,,""
2023-10-07,Modlitewnik sztanga,Biceps,25.0,kgs,8,,,,""
2023-10-07,Modlitewnik sztanga,Biceps,25.0,kgs,8,,,,""
2023-10-09,Hantle na ławce płaskiej,Chest,20.0,kgs,8,,,,""
2023-10-09,Hantle na ławce płaskiej,Chest,36.0,kgs,8,,,,""
2023-10-09,Hantle na ławce płaskiej,Chest,40.0,kgs,3,,,,""
2023-10-09,Hantle na ławce płaskiej,Chest,38.0,kgs,5,,,,""
2023-10-09,Hantle na ławce płaskiej,Chest,38.0,kgs,5,,,,""
2023-10-09,Hantle na ławce płaskiej,Chest,38.0,kgs,5,,,,""
2023-10-09,Wyciskanie na barki hantlami siedząc,Shoulders,24.0,kgs,9,,,,""
2023-10-09,Wyciskanie na barki hantlami siedząc,Shoulders,26.0,kgs,7,,,,""
2023-10-09,Wyciskanie na barki hantlami siedząc,Shoulders,26.0,kgs,5,,,,""
2023-10-09,Wyciskanie na barki hantlami siedząc,Shoulders,26.0,kgs,5,,,,""
2023-10-09,Wyciskanie na barki hantlami siedząc,Shoulders,26.0,kgs,5,,,,""
2023-10-09,Dipy,Chest,0.0,kgs,12,,,,""
2023-10-09,Dipy,Chest,0.0,kgs,12,,,,""
2023-10-09,Dipy,Chest,0.0,kgs,8,,,,""
2023-10-09,Dipy,Chest,0.0,kgs,8,,,,""
2023-10-09,Dipy,Chest,0.0,kgs,8,,,,""
2023-10-09,Fly Pec,Chest,93.0,kgs,8,,,,""
2023-10-09,Fly Pec,Chest,93.0,kgs,8,,,,""
2023-10-09,Rope pulldown,Triceps,23.0,kgs,8,,,,""
2023-10-12,PullUp - Weighted,Back,25.0,kgs,6,,,,""
2023-10-12,PullUp - Weighted,Back,25.0,kgs,5,,,,""
2023-10-12,PullUp - Weighted,Back,25.0,kgs,5,,,,""
2023-10-12,PullUp - Weighted,Back,25.0,kgs,5,,,,""
2023-10-12,PullUp - Weighted,Back,15.0,kgs,8,,,,""
2023-10-12,Przysiad ze sztangą,Back,20.0,kgs,8,,,,""
2023-10-12,Przysiad ze sztangą,Back,40.0,kgs,8,,,,""
2023-10-12,Przysiad ze sztangą,Back,80.0,kgs,8,,,,""
2023-10-12,Przysiad ze sztangą,Back,80.0,kgs,8,,,,""
2023-10-12,Przysiad ze sztangą,Back,80.0,kgs,8,,,,""
